city,name,star,property_type,district,address,languages,bbox,coordinates
Moscow,Квартира для 5-гостей и малышей!,0,Apartments,"Presnensky, Moscow","Ulitsa Presnenskiy Val 8с2 Пресненский вал 8 корп 2, Presnensky, 123022 Moscow, Russia",,"[('55.746815132054', '37.5333857244424'), ('55.7827459652002', '37.5973701768942')]","(55.7647805486271, 37.5653779506683)"
Moscow,Moskva4you Krasnoprudnaya 1,0,Apartments,"Krasnoselsky, Moscow","Krasnoprudnaya 1, Krasnoselsky, 107140 Moscow, Russia","Russian, English","[('55.767959', '37.653006'), ('55.785923', '37.66519')]","(55.776941, 37.659098)"
Moscow,Moskva4you Gilyarovskogo 54,0,Apartments,"Meshchansky, Moscow","Gilyarovskogo Ulitsa, 54, Meshchansky, 129110 Moscow, Russia","Russian, English","[('55.651136', '37.5741541385651'), ('55.921676', '37.6922398614349')]","(55.786406, 37.633197)"
Moscow,Apartamenty na Begovoy,0,Apartments,"Horoshovsky, Moscow","Ul. Khoroshevskoye Shosse, D. 46, Horoshovsky, 123007 Moscow, Russia","Russian, English","[('55.66352', '37.281684651065'), ('55.8888352995325', '37.7903846372956')]","(55.7761776497663, 37.5360346441803)"
Moscow,Designer loft close to Tverskaya st,0,Apartments,"Presnensky, Moscow","Stolyarnyy Pereulok 3/34, 7, Presnensky, 123022 Moscow, Russia","Russian, English","[('55.6501509672356', '37.4893602952454'), ('55.8780190327644', '37.6501577047546')]","(55.764085, 37.569759)"
Moscow,FortEstate Sevastopolsky prospect,0,Apartments,Moscow,"38 Sevastopol Avenue, 117461 Moscow, Russia","Russian, English","[('55.6567599900757', '37.5655892846557'), ('55.6579660099243', '37.5761287153443')]","(55.657363, 37.570859)"
Moscow,Apartment on Leningradskiy 14,0,Apartments,"Third Transport Ring, Moscow","Leningradskiy pr., 14, Begovoy, 125040 Moscow, Russia",,"[('55.6869735359823', '37.465424537877'), ('55.8749798091003', '37.6899344981216')]","(55.7809766725413, 37.5776795179993)"
Moscow,Уютные апартаменты в центре Москвы,0,Apartments,"Presnensky, Moscow","Волков переулок 21, Presnensky, 123242 Moscow, Russia","Russian, English","[('55.7498379327876', '37.5313925251312'), ('55.7799500672124', '37.6158594748688')]","(55.764894, 37.573626)"
Moscow,Studio-Apartment on Gerasima Kurina,0,Apartments,Moscow,"Ulitsa Gerasima Kurina 20 , 121108 Moscow, Russia","Russian, English","[('55.6665481', '37.351902'), ('55.7950939', '37.583992')]","(55.730821, 37.467947)"
Moscow,Apartment on Millionshchikova 35,0,Apartments,Moscow,"Akademika Millionshchikova, 35 , 115446 Moscow, Russia",,"[('55.6432025953485', '37.6157969412733'), ('55.6791334284947', '37.6796119140213')]","(55.6611680119216, 37.6477044276473)"
Moscow,Apartment Gagarin Square,0,Apartments,"Gagarinsky, Moscow","Ленинский проспект д 45, Gagarinsky, 119334 Moscow, Russia","Russian, Spanish, English","[('55.6456018', '37.492090618744'), ('55.761494', '37.6575493812561')]","(55.7035479, 37.57482)"
Moscow,GoodAps: Bolshoy Tatarskiy pereulok,0,Apartments,"Zamoskvorechye, Moscow","Bol'shoy Tatarskiy Pereulok 4 строение 1 квартира 114, Zamoskvorechye, 101000 Moscow, Russia","Russian, English","[('55.713753', '37.609336'), ('55.758943', '37.665202')]","(55.736348, 37.637269)"
Moscow,Apartment on ulitsa Ostrovityanova,0,Apartments,Moscow,"34к1 ulitsa Ostrovityanova, 117647 Moscow, Russia","Russian, English","[('55.6276017496426', '37.5189579153442'), ('55.6375662503574', '37.530894084656')]","(55.632584, 37.5249260000001)"
Moscow,Apartment Yartcevskay 24,0,Apartments,"Kuntsevo, Moscow","24 Yartsevskaya Ulitsa, Kuntsevo, 121351 Moscow, Russia",,"[('55.703524', '37.1790942380981'), ('55.774798', '37.6489177619019')]","(55.739161, 37.414006)"
Moscow,Apartamenty na Belorusskoi,0,Apartments,"Third Transport Ring, Moscow","9 3-Ya Yamskogo Polya Ulitsa, Begovoy, 125040 Moscow, Russia",,"[('55.745186', '37.498173'), ('55.818544', '37.663327')]","(55.781865, 37.58075)"
Moscow,Leo Hotel,0,Hotels,"Gagarinsky, Moscow","Leninsky Prospekt 36, Gagarinsky, 119334 Moscow, Russia","Turkish, Russian, English","[('55.6369059598324', '37.4351650431153'), ('55.7742880401676', '37.7148629568847')]","(55.705597, 37.575014)"
Moscow,Apartment Kiyvsky,0,Apartments,"Third Transport Ring, Moscow","Bryanskaya st 2, apt 84, Dorogomilovo, 121059 Moscow, Russia","Russian, English","[('55.7263905834269', '37.5315815219366'), ('55.7623214165731', '37.5955324780634')]","(55.744356, 37.563557)"
Moscow,RestHouse Kutuzovskaya Aprtms,0,Apartments,"Third Transport Ring, Moscow","Kutuzovskiy Prospekt Area, Dorogomilovo, 121165 Moscow, Russia","Russian, French, English","[('55.7156738110424', '37.4612446356902'), ('55.7697660533217', '37.6228001272614')]","(55.742719932182, 37.5420223814758)"
Moscow,River View Hotel,0,Hotels,"Third Transport Ring, Moscow","Kutuzovsky avenue, bul.12-1, Dorogomilovo, 121248 Moscow, Russia","Russian, English","[('55.718985', '37.4987720502624'), ('55.783249', '37.6213519497376')]","(55.751117, 37.560062)"
Moscow,Balmont Apartments Park Kultury,0,Apartments,"Khamovniki, Moscow","Zubovsky boulevard 16-20, Khamovniki, 119034 Moscow, Russia","Russian, English","[('55.7055083743167', '37.548388838768'), ('55.771335', '37.6277822256088')]","(55.7384216871584, 37.5880855321884)"
Moscow,Rublevskiy appartment 97,0,Apartments,"Kuntsevo, Moscow","97 корпус 3 Rublevskoye shosse, Kuntsevo, 121552 Moscow, Russia","Russian, English","[('55.6395554503233', '37.2289200019913'), ('55.8423145496767', '37.6162379980087')]","(55.740935, 37.422579)"
Moscow,Apartment on Tverskaya 6,0,Apartments,"Tverskoy, Moscow","6 Tverskaya Street stroenie 3 apt  324, Tverskoy, 125009 Moscow, Russia","Russian, English","[('55.703524', '37.582076'), ('55.819854', '37.639914')]","(55.761689, 37.610995)"
Moscow,Cosy apartment on Profsoyuznaya,0,Apartments,"Akademicheskiy, Moscow","56 Nakhimovskiy prospekt, Akademicheskiy, 117335 Moscow, Russia","Russian, English","[('55.478438', '37.454478'), ('55.888386', '37.656102')]","(55.683412, 37.55529)"
Moscow,Hotel Day and Night on Profsoyuznoy,0,Inns,Moscow,"Nakhimovskiy prospekt 63 korpus 2 , 117335 Moscow, Russia",,"[('55.5663292959193', '37.3661890625953'), ('55.7917609758434', '37.7491226792336')]","(55.6790451358814, 37.5576558709145)"
Moscow,Moskva4you Ukrainsky bulvar,0,Apartments,"Third Transport Ring, Moscow","Ukrainsky bulvar  8, Dorogomilovo, 121059 Moscow, Russia","Russian, English","[('55.7173594', '37.5360750000001'), ('55.775941', '37.595788')]","(55.7466502, 37.5659315)"
Moscow,Tverskaya Apartment,0,Apartments,"Tverskoy, Moscow","Ulitsa Tverskaya 8 Bldg 1, Tverskoy, 125009 Moscow, Russia","Russian, Spanish","[('55.7477819279184', '37.588933'), ('55.77676', '37.631364677246')]","(55.7622709639592, 37.610148838623)"
Moscow,Hotel Otokomae,0,Hotels,"Meshchansky, Moscow","Neglinnaya Street 10, Meshchansky, 107031 Moscow, Russia","Russian, English","[('55.74193984826', '37.5682693719864'), ('55.782569473876', '37.6722785454331')]","(55.762254661068, 37.6202739587097)"
Moscow,квартира на Динамо,0,Apartments,"Third Transport Ring, Moscow","ulitsa Raskovoy 22, str 1, Begovoy, 125040 Moscow, Russia","Russian, English","[('55.6192368374055', '37.3695826316224'), ('55.9569414574347', '37.778039')]","(55.7880891474201, 37.5738108158112)"
Moscow,Dream House Plyushchikha 18,0,Apartments,"Khamovniki, Moscow","18 Ulitsa Plyushchikha, Khamovniki, 119121 Moscow, Russia","Russian, English, German","[('55.7259145834269', '37.5462679119999'), ('55.7618454165731', '37.6102180880001')]","(55.74388, 37.578243)"
Moscow,Moskva4you on Pionerskaya,0,Apartments,"Zamoskvorechye, Moscow","Bolshaya Pionerskaya ulitsa,33 k 2 , Zamoskvorechye, 115054 Moscow, Russia","Russian, English","[('55.6159412047782', '37.477032'), ('55.836881762795', '37.7934956074098')]","(55.7264114837866, 37.6352638037049)"
Moscow,Apartment at Smolenskij Bulvar 6,0,Apartments,"Khamovniki, Moscow","Smolenskiy bulvar 6 , Khamovniki, 117312 Moscow, Russia",,"[('55.7273245420476', '37.5717972441803'), ('55.753065', '37.6009664399813')]","(55.7401947710238, 37.5863818420808)"
Moscow,Apartment on Slavanskyi Boulevard,0,Apartments,Moscow,"4к2 Tarutinskaya Ulitsa, 121108 Moscow, Russia","Russian, English","[('55.6933161333317', '37.351893409584'), ('55.7730578666683', '37.591604590416')]","(55.733187, 37.471749)"
Moscow,Солнечные апартаменты на Цветном бульваре,0,Apartments,"Meshchansky, Moscow","Tsvetnoy Boulevard, Meshchansky, 119021 Moscow, Russia","Russian, English","[('55.730302', '37.5807391'), ('55.810874', '37.6645349')]","(55.770588, 37.622637)"
Moscow,Mini Hotel Magna (Paradise) Kitay-Gorod,0,Hotels,"Basmanny, Moscow","Ulitsa Zabelina, 3 Bldg  5, Basmanny, 125190 Moscow, Russia","Russian, English","[('55.7454997210177', '37.6224794983864'), ('55.7641198227369', '37.6539333592857')]","(55.7548097718773, 37.638206428836)"
Moscow,Apartment Malenkovskaya ulitsa 9/11,0,Apartments,"Sokolniki, Moscow","9/11 Malenkovskaya Ulitsa, Sokolniki, 107113 Moscow, Russia",,"[('55.7712855834269', '37.6417726794884'), ('55.8072164165731', '37.7057973205116')]","(55.789251, 37.673785)"
Moscow,Dream House Novy Arbat 23,0,Apartments,"Arbat, Moscow","23 New Arbat Avenue, Arbat, 121099 Moscow, Russia","Russian, English, German","[('55.7340765834269', '37.5499152219394'), ('55.7700074165731', '37.6138787780606')]","(55.752042, 37.581897)"
Moscow,Studio VDNKH,0,Apartments,"Ostankinsky, Moscow","Zvezdnyy b-r 8k2, Ostankinsky, 129515 Moscow, Russia","Russian, Spanish, English","[('55.703524', '37.5936901362457'), ('55.9319207792148', '37.6733168134919')]","(55.8177223896074, 37.6335034748688)"
Moscow,Hot Chocolate - Горячий шоколад,0,Apartments,"Third Transport Ring, Moscow","16 Studencheskaya Ulitsa Сталинка, 2 этаж, квартира № 6, Dorogomilovo, 121151 Moscow, Russia","Russian, English","[('55.6159412047782', '37.4453305217469'), ('55.8727896857836', '37.6555881809509')]","(55.7443654452809, 37.5504593513489)"
Moscow,Теплый Очаг на Ленинградском,0,Apartments,"Aeroport, Moscow","Leningradsky Prospekt 66, kvartira 190, Aeroport, 125315 Moscow, Russia","Russian, English","[('55.7981810959844', '37.5181005906487'), ('55.8073689040156', '37.5334394093513')]","(55.802775, 37.52577)"
Moscow,Apartments Bochvara,0,Apartments,"Schukino, Moscow","6 Ulitsa Akademika Bochvara, Schukino, 123182 Moscow, Russia","Russian, English","[('55.7881505834269', '37.4285788124335'), ('55.8240814165731', '37.4926311875665')]","(55.806116, 37.460605)"
Moscow,"Апартаменты УЮТ ""Арбат""",0,Apartments,"Arbat, Moscow","ulitsa Arbat, Arbat, 119002 Moscow, Russia",,"[('55.6515453616447', '37.5363632251311'), ('55.8463434383553', '37.6429821748688')]","(55.7489444, 37.5896726999999)"
Moscow,Apartments Studeny Proezd,0,Apartments,Moscow,"14 Studenyy proyezd 5 etazh, 127282 Moscow, Russia",,"[('55.693468', '37.4347805595246'), ('56.095553723003', '37.8880000496062')]","(55.8945108615015, 37.6613903045654)"
Moscow,Dream House Smolenskiy Bul'var,0,Apartments,"Khamovniki, Moscow","1/2 Smolenskiy Bul'var, Khamovniki, 119121 Moscow, Russia","Russian, English, German","[('55.7379812289762', '37.5832861579192'), ('55.7401947710238', '37.5863818420808')]","(55.739088, 37.584834)"
Moscow,Apartments on Zamorenova 41,0,Apartments,"Presnensky, Moscow","41 ulitsa Zamorenova, Presnensky, 123022 Moscow, Russia",,"[('55.7510060427954', '37.5460726369836'), ('55.77282683', '37.58063919')]","(55.7619164363977, 37.5633559134918)"
Moscow,Apartment on Kurina 20,0,Apartments,Moscow,"ulitsa Gerasima Kurina 20, 121108 Moscow, Russia","Russian, English","[('55.614637', '37.3330080050712'), ('55.8467638781262', '37.602987')]","(55.7307004390631, 37.4679975025356)"
Moscow,Apartment on Sivtsev Vrazhek,0,Apartments,"Khamovniki, Moscow","Sivtsev Vrazhek Pereulok 15/25, Khamovniki, 119002 Moscow, Russia","Russian, English","[('55.729797', '37.5519616293624'), ('55.764871', '37.6374023706376')]","(55.747334, 37.594682)"
Moscow,Gagarin's square,0,Apartments,"Gagarinsky, Moscow","Prospekt 60-Letiya Oktyabrya, Gagarinsky, 119454 Moscow, Russia","Russian, English","[('55.6501509672356', '37.4893602952454'), ('55.7598810327644', '37.6730977047546')]","(55.705016, 37.581229)"
Moscow,Magic circus,0,Bed and breakfasts,"Tverskoy, Moscow","25 строение 1 Tsvetnoy Boulevard, Tverskoy, 127051 Moscow, Russia","Russian, Italian, English","[('55.7605576611115', '37.603919'), ('55.7849643388885', '37.637659')]","(55.772761, 37.620789)"
Moscow,Studio Apartment,0,Apartments,"Presnensky, Moscow","Gruzinskiy pereulok 8, Presnensky, 123056 Moscow, Russia",,"[('55.6734948100852', '37.4041557541061'), ('55.8712750050105', '37.7584165105652')]","(55.7723849075479, 37.5812861323357)"
Moscow,Appartment Nametkina 1,0,Apartments,Moscow,"1 ulitsa Nametkina, 117393 Moscow, Russia",,"[('55.53489684', '37.3385103583786'), ('55.79819936', '37.7517968416214')]","(55.6665481, 37.5451536)"
Moscow,Mini-hotel Lindsay,0,Hotels,"Third Transport Ring, Moscow","Leningradskiy prospekt 26, Bldg.1, Begovoy, 125040 Moscow, Russia","Russian, English","[('55.66352', '37.4890202581971'), ('55.9028736441036', '37.6555881809509')]","(55.7831968220518, 37.572304219574)"
Moscow,Apartment on Bol'shoy Kozlovskiy Pereulok,0,Apartments,"Basmanny, Moscow","Bol'shoy Kozlovskiy Pereulok 11, Basmanny, 107078 Moscow, Russia",,"[('55.7086060179865', '37.5863084423279'), ('55.8244099820135', '37.7102215576721')]","(55.766508, 37.648265)"
Moscow,Optima Apartments Barrikadnaya,0,Apartments,"Presnensky, Moscow","Malaya Gruzinskaya ulitsa, 12, Presnensky, 123242 Moscow, Russia","Russian, English","[('55.7037130267842', '37.4835905220901'), ('55.8239889732158', '37.6604934779099')]","(55.763851, 37.572042)"
Moscow,Dimira Prospekt Vernadskogo,0,Apartments,"Prospekt Vernadskogo, Moscow","19K2 ULITSA UDALTSOVA flat 43, Prospekt Vernadskogo, 119415 Moscow, Russia",,"[('55.6205516895976', '37.4481284748688'), ('55.725209', '37.572535')]","(55.6728803447988, 37.5103317374344)"
Moscow,Серафимовича 2,0,Apartments,"Yakimanka, Moscow","2 Serafimovicha Ulitsa, Yakimanka, 119072 Moscow, Russia",,"[('55.723458', '37.608384'), ('55.764528', '37.617866')]","(55.743993, 37.613125)"
Moscow,Moskva4you Bryanskaya 8,0,Apartments,"Third Transport Ring, Moscow","Ulitsa Bryanskaya 8, Dorogomilovo, 121059 Moscow, Russia","Russian, English","[('55.728898', '37.5420425595246'), ('55.760542', '37.5796314404754')]","(55.74472, 37.560837)"
Moscow,GoodAps: Bolshaya Yakimanka 56,0,Apartments,"Yakimanka, Moscow","56 Ulitsa Bol'shaya Yakimanka, Yakimanka, 119049 Moscow, Russia",,"[('55.7131015834269', '37.5795804073445'), ('55.7490324165731', '37.6435095926555')]","(55.731067, 37.611545)"
Moscow,Novii Arbat 22 Apartment,0,Apartments,"Arbat, Moscow","Ulitsa Novyy Arbat, 22, Arbat, 119019 Moscow, Russia","Russian, English","[('55.7085657469912', '37.5699816546309'), ('55.7975642530088', '37.607724345369')]","(55.753065, 37.588853)"
Moscow,Apartment Na Marksistskoy,0,Apartments,"Tagansky, Moscow","Ulitsa Marksistskaya  14, Tagansky, 109147 Moscow, Russia",,"[('55.6313683226297', '37.5741219520569'), ('55.84739', '37.7409382891906')]","(55.7393791613148, 37.6575301206237)"
Moscow,MaxRealty24 Mitino,0,Aparthotels,Moscow,"Ulitsa Mitinskaya 28, Bldg. 4, 125430 Moscow, Russia","Russian, English","[('55.7575201', '37.0782905058351'), ('55.9329873149239', '37.667542')]","(55.845253707462, 37.3729162529175)"
Moscow,Apartments on Volgina,0,Apartments,Moscow,"9 ulitsa Akademika Volgina корп.2, 117485 Moscow, Russia","Russian, English","[('55.6340053834269', '37.4869124088727'), ('55.6699362165731', '37.5507123911273')]","(55.6519708, 37.5188124)"
Moscow,Apartments Rainbow,0,Hotels,"Izmailovo, Moscow","16А 3-Ya Pryadil'naya Ulitsa, Izmailovo, 105037 Moscow, Russia",,"[('55.66352', '37.5860783456665'), ('55.930412', '37.9699996543335')]","(55.796966, 37.778039)"
Moscow,Apartment Akademika Chelomeya 8 k 2,0,Apartments,Moscow,"ulitsa Akademika Chelomeya 8, bldg. 2 apt. 723, 117630 Moscow, Russia","Russian, English","[('55.4814908008209', '37.3724639588607'), ('55.8423145496767', '37.6816216728777')]","(55.6619026752488, 37.5270428158692)"
Moscow,Kolobok Hostel,0,Hostels,"Presnensky, Moscow","Ulitsa Bolshaya Nikitskaya 22/2, Presnensky, 119034 Moscow, Russia","Russian, English","[('55.7392978834269', '37.5705504404427'), ('55.7752287165731', '37.6345225595574')]","(55.7572633, 37.6025365)"
Moscow,Apartments near Yugo-Zapadnaya,0,Apartments,Moscow,"prospekt Vernadskogo, 99 korpys 1, 119526 Moscow, Russia","Russian, Spanish","[('55.5873354122014', '37.3235815607827'), ('55.7449127', '37.6574250968895')]","(55.6661240561007, 37.4905033288361)"
Moscow,Pervomayskaya 69,0,Apartments,"Izmailovo, Moscow","69 Ulitsa Pervomayskaya, Izmailovo, 105043 Moscow, Russia","Russian, English","[('55.606674', '37.5767022371292'), ('55.980042', '38.0178697628708')]","(55.793358, 37.797286)"
Moscow,Apartment on Michurinskiy prospekt,0,Apartments,"Ramenki, Moscow","38 Michurinskiy prospekt, Ramenki, 119192 Moscow, Russia",,"[('55.5255173385269', '37.2806407651824'), ('55.8674374059089', '37.7087795734406')]","(55.6964773722179, 37.4947101693115)"
Moscow,Apartments on ulitsa Gasheka 11,0,Apartments,"Presnensky, Moscow","Ulitsa Gasheka 11, Presnensky, 123056 Moscow, Russia",,"[('55.7483367460105', '37.5717972441803'), ('55.7911913354632', '37.6100235851807')]","(55.7697640407368, 37.5909104146805)"
Moscow,Duet-Hotel,0,Hotels,Moscow,"Ulitsa Akademika Millionschikova 35 Bldg 4, 115446 Moscow, Russia","Russian, English","[('55.5773509712518', '37.579733133316'), ('55.7461310287482', '37.7140848666841')]","(55.661741, 37.6469090000001)"
Moscow,Apartment on Tverskaya 4,0,Apartments,"Tverskoy, Moscow","Tverskaya 4, Tverskoy, 125009 Moscow, Russia","Russian, English","[('55.7502552250057', '37.545742'), ('55.766202', '37.68164385054')]","(55.7582286125029, 37.61369292527)"
Moscow,Apartment on Profsouznaya,0,Apartments,Moscow,"Profsoyuznaya ulitsa 46, korp.1, kv.6, 117335 Moscow, Russia",,"[('55.5104010965416', '37.4568522269255'), ('55.8375017034584', '37.6601135730743')]","(55.6739514, 37.5584828999999)"
Moscow,Apartment on Metro Beloruskaya,0,Apartments,"Tverskoy, Moscow","10/16 Lesnaya Ulitsa, Tverskoy, 125047 Moscow, Russia","Russian, English","[('55.7606735834269', '37.5573473975104'), ('55.7966044165731', '37.6213546024896')]","(55.778639, 37.589351)"
Moscow,Pervomaiskaia,0,Apartments,"Izmailovo, Moscow","Moskva, Sirenevyi bul'var, d.42/22/1 Moskva, Sirenevyi bul'var, d.42/22/1, Izmailovo, 105077 Moscow, Russia","Russian, English","[('55.730302', '37.5399626791477'), ('55.872008', '37.9718653208523')]","(55.801155, 37.755914)"
